#Time, VDD, VSS, VSIG
7.0347441113598915E-9,1.0023679832409103,-0.0023679832643392763,0.5728923970668109
7.035744111359892E-9,1.0003973953495449,-3.9739532369442894E-4,0.5937269128603576
7.036744111359892E-9,0.9985296459694863,0.0014703540045786373,0.6135451107607401
7.0377441113598924E-9,0.9967597151381273,0.003240284887559201,0.6323965672529702
7.038744111359893E-9,0.9950828275682868,0.004917172405064467,0.6503284404568193
7.039744111359893E-9,0.9934944411182863,0.006505558910588004,0.6673855880958598
7.040744111359893E-9,0.9919902350020613,0.008009764966865014,0.6836106797119199
7.041744111359894E-9,0.9905660994291327,0.009433900602739383,0.6990443034056616
7.042744111359894E-9,0.9892181248480162,0.010781875118985729,0.7137250673703008
7.043744111359894E-9,0.9879425926672837,0.012057407368738334,0.7276896964724633
7.0447441113598946E-9,0.9867359654284251,0.013264034535605658,0.7409731241217787
7.045744111359895E-9,0.9855948785034895,0.014405121528990617,0.7536085796590314
7.046744111359895E-9,0.9845161311226038,0.015483868845987125,0.7656276714814735
7.0477441113598955E-9,0.983496678911533,0.016503321122128108,0.7770604661132454
7.048744111359896E-9,0.9825336257467523,0.017466374218515577,0.7879355634187017
7.049744111359896E-9,0.9816242170391003,0.01837578299450367,0.7982801681467947
7.050744111359896E-9,0.9807658323057311,0.019234167661898727,0.8081201579854873
7.051744111359897E-9,0.9799559791532529,0.020044020878041167,0.8174801482964388
7.052744111359897E-9,0.9791922865153773,0.020807713453888335,0.8263835536919006
7.053744111359898E-9,0.9784724992337644,0.02152750079698037,0.8348526466078613
